Timestamp(us), ax, ay, az, gx, gy, gz
63645019,-57,37,2033,-11,-8,-2
63665008,-55,41,2033,-11,-9,-2
63684997,-57,42,2034,-11,-8,-1
63704986,-57,41,2040,-10,-7,-2
63724975,-55,40,2036,-12,-9,-3
63744964,-57,42,2036,-11,-7,-3
63764953,-56,43,2036,-11,-8,-3
63784942,-54,42,2036,-11,-7,-3
63804931,-56,45,2038,-12,-7,-3
63824920,-56,42,2038,-12,-8,-3
63844909,-59,41,2037,-10,-8,-3
63864898,-58,44,2035,-10,-7,-3
63884887,-57,47,2036,-11,-7,-3
63904876,-57,41,2032,-10,-8,-2
63924865,-58,41,2036,-11,-8,-2
63944854,-59,42,2040,-12,-7,-3
63964843,-57,41,2035,-10,-8,-2
63984832,-55,42,2033,-10,-7,-2
64004821,-54,41,2035,-10,-8,-2
64024810,-56,38,2035,-11,-8,-2
64044799,-58,41,2039,-10,-7,-2
64064788,-59,39,2038,-10,-7,-3
64084777,-56,44,2034,-11,-8,-3
64104766,-53,43,2037,-12,-7,-3
64124755,-54,41,2036,-11,-6,-3
64144744,-58,40,2038,-11,-7,-3
64164733,-58,41,2034,-10,-7,-2
64184722,-54,44,2035,-11,-7,-1
64204711,-57,43,2036,-11,-7,-2
64224700,-56,40,2038,-10,-8,-3
64244689,-57,39,2036,-10,-6,-1
64264678,-54,45,2036,-11,-7,-3
64284667,-54,41,2039,-10,-8,-4
64304656,-55,43,2039,-11,-8,-3
64324645,-56,46,2036,-11,-8,-3
64344635,-54,42,2036,-12,-8,-2
64364624,-57,45,2036,-12,-8,-3
64384613,-55,40,2039,-11,-9,-3
64404602,-57,41,2037,-11,-8,-2
64424591,-50,42,2036,-11,-7,-2
64444580,-55,43,2037,-10,-7,-2
64464569,-60,43,2034,-11,-8,-2
64484558,-55,43,2034,-12,-7,-3
64504547,-56,45,2041,-10,-6,-4
64524536,-57,41,2040,-12,-9,-2
64544525,-56,41,2038,-12,-8,-2
64564514,-56,42,2035,-11,-7,-3
64584503,-56,46,2037,-11,-8,-3
64604492,-60,41,2033,-11,-7,-3
64624481,-57,44,2034,-11,-8,-3
64644470,-57,44,2032,-10,-8,-2
64664459,-55,40,2039,-12,-6,-2
64684448,-56,42,2040,-11,-6,-3
64704437,-56,41,2041,-11,-7,-3
64724426,-56,42,2037,-11,-8,-3
64744415,-55,44,2037,-10,-7,-2
64764404,-56,43,2037,-12,-8,-3
64784393,-55,41,2037,-12,-8,-3
64804382,-56,42,2038,-10,-8,-3
64824371,-58,43,2034,-10,-7,-2
64844360,-55,43,2034,-10,-7,-2
64864349,-58,43,2037,-11,-7,-3
64884338,-57,41,2036,-11,-6,-3
64904327,-53,40,2033,-9,-7,-3
64924316,-54,47,2036,-10,-6,-3
64944305,-57,43,2035,-9,-8,-3
64964294,-59,40,2038,-10,-7,-3
64984283,-56,42,2038,-12,-8,-3
65004272,-53,42,2036,-11,-8,-3
65024261,-58,42,2035,-10,-8,-2
65044250,-54,42,2034,-10,-7,-3
65064239,-55,43,2038,-10,-8,-4
65084228,-57,43,2038,-11,-8,-3
65104217,-54,45,2036,-11,-8,-2
65124206,-57,44,2038,-11,-8,-2
65144195,-57,44,2038,-12,-8,-2
65164184,-58,41,2039,-12,-8,-2
65184173,-58,41,2036,-12,-8,-2
65204162,-54,41,2036,-11,-8,-2
65224151,-57,40,2037,-10,-7,-3
65244140,-55,45,2039,-11,-7,-3
65264129,-52,40,2037,-10,-8,-3
65284118,-56,40,2035,-11,-7,-3
65304107,-58,44,2036,-10,-6,-3
65324096,-55,42,2035,-11,-8,-3
65344085,-59,42,2033,-11,-8,-2
65364074,-58,43,2037,-11,-7,-2
65384063,-55,41,2036,-11,-8,-3
65404052,-58,39,2033,-9,-7,-2
65424041,-58,39,2036,-11,-7,-2
65444030,-54,40,2035,-11,-8,-3
65464019,-57,39,2034,-12,-8,-2
65484008,-60,42,2040,-11,-7,-2
65503997,-57,43,2040,-12,-6,-3
65523986,-55,46,2038,-11,-8,-3
65543975,-58,41,2038,-10,-9,-2
65563964,-54,39,2038,-13,-9,-3
65583953,-57,41,2038,-11,-7,-2
65603942,-54,44,2037,-10,-7,-2
65623931,-55,41,2035,-12,-8,-3
65643920,-58,41,2035,-10,-6,-3
65663909,-57,41,2039,-10,-7,-2
65683898,-60,38,2038,-10,-9,-2
65703887,-58,43,2038,-10,-8,-2
65723876,-58,40,2037,-10,-8,-3
65743865,-56,45,2036,-10,-7,-3
65763854,-57,42,2042,-10,-7,-2
65783843,-53,40,2036,-11,-7,-2
65803833,-52,39,2036,-11,-8,-3
65823822,-56,42,2035,-10,-7,-3
65843811,-58,42,2039,-10,-7,-3
65863800,-58,41,2034,-11,-7,-2
65883789,-56,44,2035,-10,-7,-2
65903778,-57,41,2034,-11,-8,-3
65923767,-58,42,2036,-11,-8,-2
65943756,-54,45,2036,-10,-8,-2
65963745,-57,45,2038,-10,-8,-2
65983734,-58,44,2038,-10,-7,-2
66003723,-56,40,2032,-11,-8,-2
66023712,-51,44,2033,-12,-7,-3
66043701,-56,41,2035,-11,-6,-3
66063690,-60,44,2037,-10,-7,-2
66083679,-56,43,2040,-11,-8,-2
66103668,-56,43,2034,-10,-8,-3
66123657,-57,42,2035,-11,-8,-2
66143646,-52,39,2041,-11,-8,-3
66163635,-57,44,2039,-10,-7,-3
66183624,-55,40,2037,-11,-6,-3
66203613,-54,40,2032,-11,-8,-3
66223602,-56,44,2034,-10,-8,-2
66243591,-57,41,2035,-10,-8,-2
66263580,-55,43,2039,-11,-8,-2
66283569,-57,42,2037,-11,-7,-3
66303558,-56,42,2033,-11,-8,-3
66323547,-55,43,2039,-11,-8,-3
66343536,-56,44,2037,-10,-8,-3
66363525,-57,45,2037,-10,-8,-3
66383514,-55,45,2038,-12,-7,-2
66403503,-56,40,2037,-10,-8,-3
66423492,-55,41,2038,-9,-9,-3
66443481,-57,45,2035,-10,-8,-3
66463470,-56,44,2033,-11,-8,-3
66483459,-55,45,2036,-10,-7,-3
66503448,-56,42,2039,-11,-7,-3
66523437,-54,43,2035,-11,-8,-2
66543426,-53,42,2036,-10,-8,-3
66563415,-54,43,2038,-9,-7,-3
66583404,-52,44,2038,-10,-7,-3
66603393,-57,43,2037,-10,-7,-2
66623382,-55,42,2032,-10,-8,-2
66643371,-54,42,2036,-11,-8,-3
66663360,-56,42,2036,-11,-7,-3
66683349,-58,45,2039,-11,-7,-3
66703338,-55,42,2037,-10,-7,-3
66723327,-54,41,2039,-10,-9,-2
66743316,-55,40,2039,-11,-8,-3
66763305,-58,45,2038,-11,-7,-2
66783294,-56,43,2035,-10,-8,-2
66803283,-55,44,2035,-11,-8,-2
66823272,-57,41,2033,-10,-8,-3
66843261,-55,43,2034,-10,-8,-2
66863250,-53,41,2032,-12,-8,-3
66883239,-56,43,2034,-11,-8,-4
66903228,-55,37,2038,-11,-7,-2
66923217,-56,43,2038,-11,-7,-2
66943206,-56,43,2036,-10,-8,-1
66963195,-56,40,2037,-11,-8,-2
66983184,-57,40,2038,-11,-8,-3
67003173,-58,41,2035,-10,-8,-2
67023162,-57,42,2038,-10,-8,-3
67043151,-56,42,2041,-12,-8,-3
67063140,-56,41,2040,-10,-8,-3
67083129,-55,42,2037,-10,-7,-3
67103118,-53,42,2038,-11,-8,-2
67123107,-55,41,2037,-10,-8,-3
67143096,-55,39,2035,-10,-8,-2
67163085,-56,41,2036,-11,-8,-3
67183074,-57,46,2031,-11,-7,-3
67203063,-56,41,2031,-11,-8,-2
67223052,-55,36,2040,-10,-9,-2
67243041,-56,39,2038,-11,-7,-2
67263031,-56,42,2037,-11,-7,-2
67283020,-55,41,2039,-11,-8,-2
67303009,-56,43,2034,-10,-7,-3
67322998,-56,48,2035,-11,-7,-3
67342987,-56,45,2036,-10,-8,-2
67362976,-56,44,2038,-11,-6,-3
67382965,-56,43,2035,-12,-8,-2
67402954,-54,37,2036,-11,-8,-2
67422943,-55,42,2036,-11,-8,-3
67442932,-58,41,2037,-10,-8,-2
67462921,-55,42,2035,-10,-8,-3
67482910,-54,43,2038,-11,-7,-4
67502899,-57,43,2040,-10,-8,-2
67522888,-54,41,2040,-10,-8,-3
67542877,-55,39,2037,-11,-8,-3
67562866,-56,39,2033,-12,-7,-2
67582855,-58,43,2031,-10,-8,-2
67602844,-56,45,2033,-10,-7,-3
67622833,-56,44,2036,-11,-7,-3
67642822,-57,41,2035,-11,-7,-3
67662811,-56,42,2038,-10,-7,-3
67682800,-54,44,2034,-10,-7,-3
67702789,-55,39,2037,-12,-8,-4
67722778,-57,41,2035,-11,-8,-3
67742767,-57,38,2034,-10,-8,-2
67762756,-53,43,2037,-11,-8,-2
67782745,-54,41,2036,-10,-8,-3
67802734,-56,44,2034,-10,-7,-2
67822723,-55,45,2034,-10,-7,-3
67842712,-56,41,2035,-10,-7,-3
67862701,-55,38,2036,-10,-7,-3
67882690,-56,39,2035,-11,-8,-3
67902679,-54,41,2036,-11,-8,-3
67922668,-58,43,2036,-11,-8,-2
67942657,-57,40,2032,-10,-7,-2
67962646,-57,40,2038,-11,-8,-2
67982635,-57,39,2037,-11,-9,-3
68002624,-56,42,2037,-11,-7,-3
68022613,-54,46,2040,-11,-7,-3
68042602,-56,44,2034,-11,-7,-3
68062591,-54,45,2032,-10,-8,-3
68082580,-57,43,2035,-12,-7,-3
68102569,-57,39,2036,-12,-8,-3
68122558,-58,44,2036,-11,-8,-3
68142547,-57,45,2039,-11,-8,-3
68162536,-56,46,2038,-10,-9,-3
68182525,-58,43,2038,-10,-7,-3
68202514,-59,38,2036,-10,-7,-3
68222503,-54,44,2036,-11,-8,-3
68242492,-53,42,2037,-9,-8,-4
68262481,-56,45,2037,-10,-8,-3
68282470,-55,44,2034,-10,-8,-3
68302459,-57,42,2035,-11,-8,-3
68322448,-57,41,2037,-9,-7,-2
68342437,-56,42,2035,-11,-7,-2
68362426,-54,43,2033,-10,-7,-3
68382415,-55,46,2038,-11,-7,-3
68402404,-59,40,2036,-10,-6,-3
68422393,-57,40,2036,-11,-8,-2
68442382,-57,44,2038,-11,-7,-2
68462371,-59,40,2037,-11,-8,-3
68482360,-56,40,2035,-11,-8,-4
68502349,-55,44,2034,-11,-7,-3
68522338,-55,43,2035,-11,-8,-3
68542327,-56,43,2040,-10,-7,-2
68562316,-56,41,2042,-11,-8,-2
68582305,-56,43,2039,-10,-7,-3
68602294,-54,42,2036,-10,-6,-3
68622283,-57,40,2039,-11,-7,-4
68642272,-57,41,2036,-11,-9,-3
68662261,-55,44,2039,-11,-9,-3
68682250,-57,44,2036,-10,-7,-3
68702239,-58,45,2037,-10,-8,-2
68722229,-54,39,2030,-11,-7,-3
68742218,-56,41,2032,-11,-7,-2
68762207,-57,41,2039,-11,-8,-3
68782196,-57,45,2039,-10,-7,-2
68802185,-57,42,2038,-10,-7,-2
68822174,-57,38,2035,-11,-8,-2
68842163,-58,41,2034,-11,-8,-2
68862152,-54,40,2035,-10,-8,-3
68882141,-57,40,2033,-11,-7,-3
68902130,-59,45,2035,-11,-8,-4
68922119,-55,44,2037,-11,-9,-3
68942108,-56,41,2037,-10,-7,-2
68962097,-56,41,2040,-11,-8,-3
68982086,-55,40,2037,-10,-8,-3
69002075,-58,42,2036,-11,-6,-3
69022064,-55,42,2039,-11,-8,-3
69042053,-54,43,2037,-10,-8,-1
69062042,-59,49,2036,-11,-8,-3
69082031,-56,42,2036,-11,-8,-3
69102020,-52,42,2033,-10,-9,-3
69122009,-57,43,2035,-11,-7,-3
69141998,-58,42,2038,-11,-7,-2
69161987,-54,43,2036,-11,-9,-2
69181976,-55,41,2035,-11,-8,-2
69201965,-56,42,2036,-11,-8,-2
69221954,-57,42,2036,-10,-7,-3
69241943,-57,40,2040,-10,-7,-2
69261932,-57,40,2037,-11,-8,-3
69281921,-56,44,2037,-11,-8,-2
69301910,-56,43,2038,-10,-7,-3
69321899,-56,42,2037,-11,-7,-3
69341888,-56,43,2036,-11,-7,-3
69361877,-57,45,2038,-11,-7,-3
69381866,-57,47,2037,-10,-7,-3
69401855,-55,43,2037,-11,-8,-2
69421844,-56,40,2041,-11,-7,-2
69441833,-59,42,2034,-10,-7,-2
69461822,-55,43,2033,-9,-8,-2
69481811,-54,45,2036,-11,-8,-3
69501800,-55,44,2041,-12,-7,-2
69521789,-55,44,2036,-12,-8,-3
69541778,-56,39,2038,-11,-7,-3
69561767,-56,40,2038,-11,-8,-3
69581756,-55,40,2038,-11,-7,-4
69601745,-57,40,2039,-11,-6,-3
69621734,-58,43,2036,-12,-7,-3
69641723,-57,43,2035,-10,-8,-3
69661712,-55,42,2038,-11,-7,-2
69681701,-60,44,2038,-11,-7,-2
69701690,-56,42,2038,-11,-8,-2
69721679,-56,42,2036,-12,-8,-3
69741668,-54,41,2034,-12,-6,-2
69761657,-55,43,2039,-10,-6,-2
69781646,-55,39,2039,-11,-8,-2
69801635,-56,39,2037,-11,-9,-2
69821624,-58,43,2039,-10,-7,-3
69841613,-57,43,2035,-10,-6,-4
69861602,-54,39,2035,-12,-8,-3
69881591,-53,43,2033,-11,-8,-2
69901580,-57,44,2035,-11,-7,-2
69921569,-56,41,2038,-12,-8,-2
69941558,-57,41,2038,-10,-7,-2
69961547,-56,43,2033,-10,-7,-2
69981536,-57,41,2032,-12,-9,-2
70001525,-55,44,2036,-10,-8,-3
70021514,-54,45,2032,-11,-7,-3
70041503,-55,41,2038,-12,-7,-3
70061492,-57,45,2038,-11,-8,-3
70081481,-59,43,2035,-9,-7,-3
70101470,-57,43,2039,-10,-8,-2
70121459,-53,43,2033,-11,-7,-2
70141448,-53,40,2037,-10,-7,-4
70161437,-54,41,2039,-10,-8,-3
70181427,-56,42,2035,-10,-8,-2
70201416,-57,43,2038,-11,-7,-2
70221405,-55,43,2036,-12,-8,-4
70241394,-56,43,2032,-11,-7,-4
70261383,-56,44,2035,-9,-7,-3
70281372,-54,44,2037,-10,-8,-3
70301361,-59,40,2037,-10,-7,-2
70321350,-55,42,2032,-11,-8,-2
70341339,-57,43,2035,-12,-8,-2
70361328,-56,41,2036,-10,-6,-2
70381317,-53,41,2032,-11,-8,-2
70401306,-57,43,2035,-11,-8,-3
70421295,-57,40,2033,-10,-7,-3
70441284,-57,41,2033,-10,-9,-2
70461273,-55,42,2034,-11,-8,-2
70481262,-54,42,2039,-11,-7,-3
70501251,-55,42,2039,-10,-8,-3
70521240,-56,41,2037,-10,-7,-2
70541229,-58,41,2037,-10,-7,-3
70561218,-55,42,2041,-11,-8,-3
70581207,-55,39,2039,-11,-7,-3
70601196,-55,39,2036,-10,-6,-2
70621185,-56,45,2035,-11,-8,-2
70641174,-56,46,2038,-10,-7,-2
70661163,-56,43,2034,-11,-8,-2
70681152,-58,41,2034,-11,-9,-3
70701141,-54,44,2036,-10,-7,-3
70721130,-57,45,2035,-10,-8,-2
70741119,-57,43,2040,-11,-9,-2
70761108,-55,42,2042,-11,-7,-2
70781097,-54,45,2036,-10,-6,-3
70801086,-54,36,2040,-12,-8,-2
70821075,-54,41,2038,-11,-8,-2
70841064,-57,43,2037,-10,-7,-3
70861053,-56,41,2036,-11,-8,-3
70881042,-56,40,2039,-11,-8,-3
70901031,-56,43,2035,-11,-6,-2
70921020,-55,42,2037,-11,-7,-1
70941009,-57,43,2040,-11,-8,-3
70960998,-58,45,2037,-11,-7,-3
70980987,-56,41,2036,-10,-8,-3
71000976,-57,43,2039,-11,-9,-2
71020965,-60,39,2035,-10,-7,-3
71040954,-54,41,2036,-13,-8,-3
71060943,-56,44,2038,-11,-7,-2
71080932,-55,43,2037,-9,-7,-2
71100921,-57,40,2039,-11,-8,-3
71120910,-55,42,2036,-11,-6,-2
71140899,-57,44,2035,-11,-7,-2
71160888,-56,41,2037,-10,-8,-2
71180877,-55,41,2037,-9,-7,-3
71200866,-58,44,2039,-10,-7,-3
71220855,-55,42,2038,-10,-8,-2
71240844,-59,41,2039,-11,-9,-3
71260833,-55,44,2036,-11,-7,-2
71280822,-54,45,2033,-10,-7,-2
71300811,-57,44,2033,-11,-7,-3
71320800,-55,44,2037,-11,-5,-2
71340789,-56,45,2038,-12,-7,-2
71360778,-55,43,2035,-12,-9,-2
71380767,-56,43,2035,-11,-8,-2
71400756,-56,45,2036,-10,-7,-2
71420745,-58,39,2037,-11,-9,-2
71440734,-54,41,2036,-11,-8,-3
71460723,-55,44,2038,-11,-6,-2
71480712,-56,39,2035,-11,-7,-3
71500701,-55,40,2035,-10,-8,-2
71520690,-54,42,2039,-11,-7,-2
71540679,-56,43,2039,-10,-8,-3
71560668,-56,45,2037,-10,-8,-2
71580657,-56,43,2036,-11,-8,-3
71600646,-58,42,2036,-10,-8,-3
71620635,-59,46,2038,-11,-7,-2
71640625,-58,43,2037,-11,-7,-2
71660614,-57,45,2034,-11,-8,-1
71680603,-56,44,2035,-10,-7,-3
71700592,-56,42,2036,-10,-8,-3
71720581,-55,41,2038,-10,-7,-3
71740570,-56,40,2032,-11,-9,-3
71760559,-58,38,2034,-12,-8,-3
71780548,-54,42,2033,-10,-7,-2
71800537,-54,45,2037,-10,-8,-3
71820526,-57,45,2035,-10,-8,-3
71840515,-54,45,2033,-10,-7,-2
71860504,-54,46,2037,-11,-7,-2
71880493,-59,43,2038,-11,-8,-2
71900482,-60,42,2032,-10,-7,-3
71920471,-56,39,2036,-11,-8,-3
71940460,-55,41,2037,-10,-7,-3
71960449,-57,44,2036,-10,-6,-3
71980438,-57,43,2030,-12,-10,-3
72000427,-56,44,2035,-9,-8,-3
72020416,-56,45,2038,-10,-6,-2
72040405,-55,41,2033,-11,-9,-2
72060394,-57,46,2034,-10,-8,-4
72080383,-56,44,2038,-11,-6,-4
72100372,-55,37,2038,-12,-8,-2
72120361,-55,41,2037,-10,-7,-3
72140350,-58,40,2034,-10,-7,-2
72160339,-56,42,2036,-11,-8,-2
72180328,-54,42,2036,-11,-7,-2
72200317,-58,45,2036,-10,-7,-2
72220306,-58,44,2033,-11,-8,-3
72240295,-56,45,2037,-10,-7,-2
72260284,-55,45,2039,-10,-6,-2
72280273,-56,40,2038,-11,-8,-2
72300262,-56,40,2035,-10,-8,-2
72320251,-58,43,2037,-9,-6,-2
72340240,-54,41,2039,-10,-7,-2
72360229,-55,40,2037,-11,-7,-2
72380218,-56,43,2036,-10,-6,-2
72400207,-56,43,2034,-11,-8,-2
72420196,-57,39,2035,-11,-9,-3
72440185,-56,36,2033,-10,-7,-2
72460174,-55,43,2036,-11,-8,-4
72480163,-56,40,2036,-10,-6,-2
72500152,-56,42,2034,-11,-8,-3
72520141,-56,40,2038,-11,-10,-2
72540130,-55,41,2038,-10,-7,-1
72560119,-54,38,2036,-12,-8,-3
72580108,-53,43,2035,-11,-8,-3
72600097,-55,45,2035,-10,-6,-3
72620086,-58,42,2035,-12,-7,-3
72640075,-57,42,2036,-12,-9,-3
72660064,-57,41,2032,-10,-7,-2
72680053,-53,45,2034,-10,-8,-2
72700042,-56,42,2040,-10,-8,-2
72720031,-58,41,2037,-9,-8,-2
72740020,-54,42,2035,-10,-9,-3
72760009,-56,41,2033,-12,-9,-3
72779998,-57,43,2039,-11,-7,-2
72799987,-56,43,2035,-10,-8,-3
72819976,-56,40,2034,-11,-9,-2
72839965,-56,41,2038,-11,-9,-3
72859954,-54,43,2039,-11,-8,-3
72879943,-56,43,2037,-11,-8,-3
72899932,-55,42,2035,-11,-7,-3
72919921,-56,43,2033,-11,-7,-2
72939910,-57,45,2036,-11,-9,-3
72959899,-57,42,2039,-11,-7,-3
72979888,-56,40,2032,-10,-7,-4
72999877,-54,39,2035,-12,-8,-3
73019866,-55,44,2034,-9,-7,-3
73039855,-60,42,2034,-10,-7,-3
73059844,-57,45,2039,-12,-9,-3
73079833,-54,43,2038,-10,-7,-2
73099822,-57,40,2040,-10,-5,-3
73119812,-52,42,2036,-12,-9,-3
73139801,-58,43,2042,-11,-8,-2
73159790,-58,40,2042,-11,-7,-2
73179779,-58,43,2033,-10,-9,-2
73199768,-57,32,2027,-12,-8,-2
73219757,-56,36,2035,-9,-7,-2
73239746,-57,29,2034,-12,-7,-3
73259735,-59,36,2036,-11,-8,-2
73279724,-59,36,2036,-12,-7,-3
73299713,-57,41,2034,-12,-7,-3
73319702,-62,27,2035,-10,-7,-3
73339691,-53,45,2038,-12,-8,-2
73359680,-59,30,2042,-11,-7,-3
73379669,-58,39,2035,-11,-7,-2
73399658,-58,38,2035,-12,-8,-3
73419647,-58,32,2034,-10,-7,-2
73439636,-55,43,2032,-10,-7,-2
73459625,-59,33,2035,-11,-9,-2
73479614,-50,46,2034,-11,-8,-1
73499603,-58,41,2036,-11,-8,-3
73519592,-61,38,2033,-11,-9,-2
73539581,-53,48,2038,-12,-7,-3
73559570,-58,37,2037,-11,-8,-3
73579559,-58,42,2038,-11,-8,-3
73599548,-58,40,2037,-11,-7,-3
73619537,-57,42,2035,-11,-8,-3
73639526,-54,46,2034,-11,-8,-2
73659515,-58,40,2036,-11,-6,-2
73679504,-56,44,2037,-11,-7,-2
73699493,-57,39,2035,-12,-9,-3
73719482,-56,45,2035,-11,-7,-3
73739471,-57,40,2036,-11,-7,-3
73759460,-57,41,2036,-10,-9,-3
73779449,-56,40,2034,-11,-7,-3
73799438,-58,44,2037,-12,-7,-2
73819427,-56,45,2038,-10,-8,-2
73839416,-57,40,2034,-11,-7,-2
73859405,-59,40,2034,-11,-7,-3
73879394,-58,43,2034,-11,-8,-2
73899383,-55,39,2038,-11,-7,-3
73919372,-53,38,2037,-13,-7,-3
73939361,-55,42,2036,-11,-8,-2
73959350,-53,42,2037,-10,-7,-3
73979339,-56,42,2037,-11,-8,-2
73999328,-58,42,2035,-11,-8,-2
74019317,-53,39,2033,-10,-8,-2
74039306,-56,41,2036,-10,-9,-2
74059295,-55,45,2034,-11,-9,-2
74079284,-56,39,2032,-9,-7,-3
74099273,-57,40,2034,-10,-7,-3
74119262,-55,43,2034,-12,-7,-2
74139251,-53,46,2035,-11,-7,-2
74159240,-55,41,2036,-10,-8,-3
74179229,-58,41,2036,-12,-8,-3
74199218,-58,43,2032,-11,-6,-3
74219207,-57,40,2031,-12,-8,-3
74239196,-55,43,2035,-12,-7,-3
74259185,-54,45,2034,-11,-6,-3
74279174,-54,42,2037,-11,-8,-3
74299163,-57,40,2037,-11,-8,-2
74319152,-58,42,2038,-11,-8,-2
74339141,-57,44,2034,-10,-8,-2
74359130,-56,40,2033,-10,-8,-3
74379119,-55,42,2038,-11,-8,-3
74399108,-56,43,2036,-12,-8,-3
74419097,-56,40,2035,-10,-8,-3
74439086,-56,39,2036,-11,-8,-3
74459075,-55,44,2037,-11,-8,-3
74479064,-55,45,2040,-10,-7,-3
74499053,-53,41,2035,-10,-9,-2
74519042,-56,43,2029,-11,-7,-2
74539031,-56,45,2037,-11,-8,-2
74559020,-57,42,2041,-11,-8,-2
74579010,-55,42,2032,-10,-6,-2
74598999,-58,38,2033,-10,-7,-2
74618988,-55,43,2033,-12,-8,-2
74638977,-56,45,2046,-10,-5,-2
74658966,-59,44,2035,-10,-6,-2
74678955,-53,43,2031,-13,-11,-2
74698944,-319,-147,2051,-3,-15,-3
74718933,-916,-886,2162,700,-111,-17
74738922,1315,64,1932,810,54,-1161
74758911,-207,1271,1929,647,304,-1186
74778900,-155,237,2142,256,63,847
74798889,-160,191,2020,12,2,423
74818878,-199,309,2034,-220,527,491
74838867,-886,-325,2125,-1083,1803,1023
74858856,-1226,-688,2305,-2035,3020,689
74878845,-1088,-449,2476,-1971,4493,876
74898834,-875,-741,3013,-2225,5537,1993
74918823,-1077,-446,2118,-2614,5704,2924
74938812,-1335,563,650,-406,6267,5886
74958801,-2536,1212,-25,173,7066,9470
74978790,-2883,364,608,-1747,8142,5735
74998779,-2272,-24,805,-2174,8928,3758
75018768,-2266,359,208,-1941,8312,3665
75038757,-2622,482,-671,-2054,8290,3861
75058746,-2495,360,-196,-2230,8948,4080
75078735,-1878,-8,1137,-1043,7904,2991
75098724,-1767,345,771,1105,5723,1272
75118713,-1589,674,-702,4581,3856,803
75138702,-1292,736,-2199,5986,2405,873
75158691,-1520,544,-1091,938,2095,444
75178680,-1656,776,-311,-248,1381,-338
75198669,-1517,937,-1262,531,1336,-964
75218658,-1622,433,-1311,-2131,1661,-449
75238647,-1276,503,-1139,-1564,1634,1263
75258636,-1113,579,-672,668,1071,990
75278625,-1418,764,-1688,1852,743,270
75298614,-1563,720,-2122,1534,1606,582
75318603,-1209,729,-1122,953,1316,612
75338592,-1151,574,-839,2235,773,352
75358581,-1401,37,-1587,4724,1329,-539
75378570,-961,706,-2507,1047,636,155
75398559,-1110,757,-2071,684,1132,401
75418548,-1145,569,-1490,911,1384,446
75438537,-1208,559,-1898,154,758,645
75458526,-1222,728,-2150,-694,256,782
75478515,-1122,1063,-1540,-2201,1,1120
75498504,-696,986,-1230,-1339,142,1610
75518493,-703,948,-1253,784,177,927
75538482,-739,981,-1316,2338,765,647
75558471,-534,437,-535,3387,955,515
75578460,-836,689,-1284,3371,-608,-363
75598449,-1192,721,-1560,2880,-748,113
75618438,-1136,185,-1015,1750,-596,722
75638427,-1627,133,-1271,1639,-1285,290
75658416,-1384,551,-1536,3661,-3887,-549
75678405,-1083,203,-2627,2718,-2101,833
75698394,-989,313,-2009,806,-69,1189
75718383,-959,491,-1557,154,191,1588
75738372,-928,456,-1473,-899,-112,1965
75758361,-976,490,-1852,-800,-1470,2073
75778350,-967,619,-1892,283,-2222,2335
75798339,-930,879,-1384,1186,-2137,2513
75818328,-1097,794,-1038,1700,-1817,2675
75838317,-1171,736,-1237,1367,-1549,2718
75858306,-1356,570,-1301,1402,-2180,2915
75878295,-1318,680,-1206,2601,-3145,3237
75898284,-1729,341,-696,2842,-3563,3517
75918273,-2258,15,-963,1637,-3550,2924
75938262,-2281,226,-1200,406,-2855,1684
75958251,-2383,618,-1039,-198,-2511,908
75978240,-2155,515,-668,8,-3118,1091
75998229,-1837,441,-575,759,-4905,897
76018218,-1759,484,-771,1595,-6509,758
76038208,-1754,905,-832,2047,-6377,883
76058197,-1400,1173,-414,2054,-4911,1764
76078186,-1214,1215,-81,2044,-3745,2951
76098175,-1803,1015,292,2046,-2777,3449
76118164,-2158,1016,316,1559,-1805,2863
76138153,-1636,1276,104,1460,-1332,2261
76158142,-1387,1510,252,1794,-883,1776
76178131,-2106,1694,971,1617,-291,1640
76198120,-2780,1612,1251,355,394,1545
76218109,-2141,1556,194,-671,711,673
76238098,-1241,1716,-131,-673,817,348
76258087,-1360,1459,-276,-258,647,506
76278076,-1565,1475,-122,498,21,181
76298065,-1591,1701,217,742,-317,-47
76318054,-1210,1907,108,386,-440,0
76338043,-1234,1812,-158,505,-939,470
76358032,-1750,1664,52,848,-1232,599
76378021,-1814,1738,117,923,-1485,148
76398010,-1713,1946,-31,1280,-2292,-348
76417999,-1733,2156,233,1315,-2423,-564
76437988,-1989,2040,540,713,-2092,-577
76457977,-2210,1890,403,194,-2305,-1046
76477966,-2216,1854,156,-144,-2588,-1757
76497955,-2109,2254,-358,-133,-2800,-2346
76517944,-1795,2267,-296,86,-1924,-2098
76537933,-1962,2130,416,55,-1007,-1940
76557922,-2305,1900,686,-277,-998,-1996
76577911,-2474,1705,419,-413,-1721,-2321
76597900,-2352,1850,-203,-228,-2199,-2556
76617889,-2333,1606,-154,-51,-1394,-2453
76637878,-2379,1519,336,127,-792,-2563
76657867,-2306,1489,621,31,-1064,-2698
76677856,-2130,1557,365,-28,-1603,-2540
76697845,-2033,1254,299,40,-1391,-1946
76717834,-2092,1033,678,111,-1027,-1748
76737823,-2014,1103,1065,291,-1287,-1716
76757812,-1926,1080,1143,373,-1783,-1450
76777801,-1819,861,907,76,-1559,-1177
76797790,-1848,623,939,-339,-645,-1149
